:::MLLOG {"namespace": "", "time_ms": 1684005798934, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "<string>", "lineno": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684005811655, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811658, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811662, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811667, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811665, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811666, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811665, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811673, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811668, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811667, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811671, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811666, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811679, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811674, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811679, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811676, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811683, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811678, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811686, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811688, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811676, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811676, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811689, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811677, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811677, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811680, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811680, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811681, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811681, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811682, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811685, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811683, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811685, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811688, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811695, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811687, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811689, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811691, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811691, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811695, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811697, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811704, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811702, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811699, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811696, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811700, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811701, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811701, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811706, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811709, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811707, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811705, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811714, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811709, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811711, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811714, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811711, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811709, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811724, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811715, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811716, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811718, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811720, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811722, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811719, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811723, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811724, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811719, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811721, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811721, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811725, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811724, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811729, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811726, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811730, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811727, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811731, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811735, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811728, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811740, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811738, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811730, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811734, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811734, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811737, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811734, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811734, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811740, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811741, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811739, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811741, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811747, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811747, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811754, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811750, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811751, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811755, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811752, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811754, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811752, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811757, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811756, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811756, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811758, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811760, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811757, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811763, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811767, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811766, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811767, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811768, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811770, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811768, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811772, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811770, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811772, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811777, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811774, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811775, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811779, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811780, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811778, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811776, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811780, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811782, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811779, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811783, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811786, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811784, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811787, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811786, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811786, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811788, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684005811792, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
