:::MLLOG {"namespace": "", "time_ms": 1684006038014, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "<string>", "lineno": 3}}
:::MLLOG {"namespace": "", "time_ms": 1684006050645, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050645, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050646, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050643, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050649, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050648, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050649, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050653, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050653, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050651, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050653, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050661, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050659, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050654, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050662, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050663, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050657, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050655, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050660, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050655, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050662, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050655, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050658, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050659, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050659, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050661, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050663, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050662, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050664, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050668, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050674, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050666, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050678, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050679, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050678, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050669, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050682, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050672, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050671, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050671, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050674, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050675, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050683, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050676, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050676, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050678, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050679, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050678, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050684, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050686, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050680, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050691, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050680, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050680, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050687, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050688, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050691, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050697, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050690, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050692, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050693, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050695, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050693, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050696, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050691, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050692, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050706, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050699, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050699, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050695, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050700, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050701, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050702, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050703, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050700, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050700, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050700, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050708, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050710, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050717, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050707, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050709, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050710, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050712, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050713, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050725, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050725, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050721, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050719, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050724, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050726, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050727, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050726, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050733, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050740, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050733, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050739, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050734, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050742, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050738, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050738, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050741, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050742, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050748, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050754, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050745, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050752, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050747, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050749, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050751, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050753, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050748, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050752, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050754, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050752, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050755, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050759, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050760, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050760, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050762, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050762, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050763, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050769, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050767, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050769, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050772, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050770, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050775, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050777, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050784, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050779, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050785, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050782, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050787, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050789, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050790, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050790, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
:::MLLOG {"namespace": "", "time_ms": 1684006050801, "event_type": "INTERVAL_START", "key": "init_start", "value": null, "metadata": {"file": "maskrcnn/tools/train_mlperf.py", "lineno": 1018}}
